,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46
IRF7,1.729887,-1.0668861,-3.1422105,-1.914079,-1.6348555,-1.3722473,-0.8906827,0.626761,-1.4818809,-0.8046954,0.55253637,0.64061636,0.7165074,1.3106142,0.56805116,1.0270554,0.61240804,0.5977146,1.2736238,0.31295273,1.2205944,1.0080237,2.545363,2.9343781
IRF8,-2.4848173,-1.6360494,-0.067867115,-0.05045455,-0.07516024,0.8785771,0.11166693,1.3612998,-0.018884663,-0.11793133,-0.48745868,-0.46322647,-1.2873096,-1.3441036,-0.49570286,-1.3971221,0.7516694,0.6041967,1.1212599,1.5903447,0.9963868,1.4550768,1.0745631,1.1825091
IRF9,-1.2637631,-0.09357821,-0.7562281,1.0802542,0.033523187,0.22500439,-0.47590953,-1.6600134,0.27374852,0.6728801,-1.2708083,-2.0421467,-0.63207936,-0.15817924,-1.7250417,0.056267787,1.3870919,1.5948793,1.6236732,-0.70936507,0.94984424,0.07467752,1.047124,0.14481138
IRX1,-1.888441,1.6207705,2.5035918,1.7918023,1.5629647,1.4094332,0.27540216,-0.88047636,-0.3832155,-0.4787822,-1.9521924,-1.1402727,-0.8874569,-0.8293674,0.093097396,-1.2474473,-0.25165,0.21638477,-0.693117,-0.6496621,0.38938162,0.43889242,-0.5799597,0.306159
ISL1,-0.6773957,-1.6091604,0.6298661,2.1225784,0.95791197,1.7054421,1.4235568,0.82897985,-0.8144135,-1.8358253,-0.74922276,-3.2668605,-1.4468843,-1.4534733,-2.3300033,-0.4790245,1.9330976,2.8972297,1.8284417,0.9734978,2.4375615,0.7603433,0.94144213,0.06096046
JARID2,-0.11049992,-0.40253747,-0.45661932,0.14533836,0.7613735,1.2826298,0.53923386,0.30389744,1.2319062,1.107131,-0.2881453,-0.02978451,-0.021633843,0.46140695,0.2149196,-0.75356334,-0.73789597,-1.1494906,-0.9332702,-1.597267,-1.069203,-1.3220074,-1.1500009,-0.3698853
JAZF1,1.1127576,1.4558383,0.6145102,0.4028889,1.471411,0.9985743,0.75371104,0.62724584,-0.90479773,-0.7590495,0.61968845,-0.12701127,0.6999544,0.25390878,0.2689367,0.56234753,-1.900455,-0.7142883,-0.42414656,-0.7154624,-0.79658335,-0.39192483,-0.6445894,-0.527934
JDP2,0.8083396,1.179816,0.65035427,0.9813045,-0.12587474,-1.4123497,-0.40531737,-1.8677722,0.28532,0.29387134,-1.1966938,-0.97711575,-0.5004075,1.0390785,-0.025189953,0.4745456,0.70038867,-0.30242318,-0.48378474,-0.4689103,0.17522986,0.068708554,-0.26924193,-0.86026937
JUN,3.140525,1.3239377,-2.6106455,0.5625617,-1.2252904,-0.2399101,-1.1133053,-1.1355233,-1.0177996,-1.4639971,-3.0941758,-2.8054097,-3.287451,-1.1150951,-2.6344242,-1.8736153,2.5891447,1.9920793,1.7475749,1.8757583,1.8474168,2.4045246,3.2042322,4.2383456
JUNB,1.2790922,-0.046451233,-1.045309,-0.4370702,0.012807404,-0.19911322,0.39801133,0.48919114,-0.17606185,-0.48513293,-0.013738033,-0.5380464,-0.2848893,-0.54009753,-0.7390109,-0.7458895,0.80165064,0.7945366,0.5851219,0.5848951,0.061285105,0.48748392,0.36481738,0.63319784
JUND,1.769211,0.1998855,-1.2669126,-0.80421954,-1.1225626,-0.637629,-0.47420445,0.08667681,0.7289159,0.42467588,-0.20852327,-1.4266243,-1.2451193,-1.560463,-1.8850178,-1.2086257,0.64472944,0.8904908,0.11938805,1.064895,0.8392786,1.1135817,1.3015678,0.79085946
KAT2B,0.7174081,-1.0439079,0.03291022,-0.50677264,0.11479337,1.2936496,-0.054463547,0.3817338,1.4102894,1.3547146,-0.7949959,-0.31846222,-1.1478393,-1.7589183,-0.20515226,-1.3220873,-1.544734,-1.441856,-0.35111153,-0.016656725,-0.2852496,0.2060644,-0.35224018,0.55112827
KAT5,-0.9344283,-0.87403595,-0.73114103,1.5778191,1.4008657,1.2103798,1.3352098,0.29819462,1.2874966,0.588128,-2.4743237,-0.6104929,-2.5376189,-1.2172323,-1.184654,-0.67655706,0.62614226,-0.73035455,-0.7154949,-1.3912138,-1.1845376,-0.5530544,-0.37694913,1.7092459
KAT6A,1.2586594,1.0437438,-0.1539567,1.2777033,0.08548668,0.20594266,-0.21937476,-0.23751785,0.46425882,0.1720963,-1.6400608,-0.6283281,-0.26189604,0.04362229,-0.6981573,-0.685218,0.5605871,-1.5413041,-1.0422307,0.1122948,-0.5003522,-0.84966135,-0.83415323,0.46847144
KAT6B,-1.5475708,0.26775312,-1.1002071,0.5169424,-0.7159326,-0.037137605,-0.6412875,-0.37131497,1.8385563,1.8265386,-1.1583853,-0.9040068,-1.1558867,-0.42420006,-1.1748275,-0.42228153,1.5903636,0.41350612,-0.93784195,-1.0394839,-0.6743371,-0.81757456,-0.70974505,0.087474406
KAT7,0.13832478,0.18544674,-0.807891,0.0058683157,-1.3110188,-1.5362245,-1.3933007,-1.6494615,1.2448174,1.4434595,-1.2871337,-1.2977034,-1.4139358,-1.711481,-1.2210191,-1.8536046,1.3402162,0.22219257,0.5214877,0.9439877,0.7294822,0.7145375,0.77462834,1.6915318
KAT8,-1.6575831,-0.72114164,0.21645032,0.4657579,0.39133477,-0.43859488,-0.559912,-1.1692044,1.2443187,1.3013211,-1.6977092,-0.08123093,-1.501864,-0.24605584,-0.24784192,0.33747968,0.51979524,-0.23117052,-0.12551823,-1.4022993,-0.20307826,-0.38698334,-0.019208616,0.6848895
KCNIP3,-1.3649019,-0.26406038,-1.064355,-1.1772447,-0.27456117,-0.84371173,-0.77688897,-1.7141918,0.8825147,0.9886464,-0.31350192,-0.7412296,-0.9010454,-0.7400229,-0.7543154,-0.44356412,-0.7890572,0.9227211,1.6331474,0.9976375,1.3541697,1.1861202,2.0537572,0.953065
KDM2A,0.025923813,0.8778077,-1.1592981,-0.19217937,0.1002102,1.065601,0.6005504,0.3149819,0.46776214,0.6395879,-0.56821626,0.26508662,-0.9140564,-1.2112787,0.088922635,0.34481078,0.42662254,-0.725651,0.13972843,0.11558349,-0.33289874,-0.579082,-0.62951267,-1.5011036
KDM2B,-1.4705426,-0.18600935,-0.63257086,0.6195874,0.26691857,0.425219,0.4542379,0.73439485,0.93976665,0.5147493,-0.51981443,-0.114119455,-0.7530189,-0.8484116,-0.56639785,0.18465279,0.5031572,-0.37233648,-0.57087207,-0.18282075,-0.48821646,-0.5052135,-0.38549453,-0.07928481
KDM3B,0.917396,-1.6402141,-1.1811826,-1.0736048,-1.4828962,-0.7728072,-1.6482228,-0.72681826,0.2669735,-0.46648586,-0.23402558,-0.497145,0.7094561,0.072417155,0.6903482,0.26828706,-1.0949589,1.9903779,1.6338936,1.8873676,3.1717122,1.7661676,1.0733534,0.5758205
KDM5A,0.48102134,0.012028527,-0.1517823,1.2164557,0.818068,1.1996274,1.3541396,0.47679913,-0.3802571,-0.52726126,-0.6186081,0.36515808,-1.8308393,-0.26658785,0.8405206,1.1874746,-0.7588957,-0.82850856,-0.33983892,-0.13458449,-1.0212072,-0.47148588,-0.4037441,-0.31878033
KDM5B,1.1067243,0.6269825,-0.27388877,0.38315377,0.4422778,0.7821366,0.30148843,0.23761658,0.26687258,0.14441556,-0.65642697,-1.565531,-2.7194374,-1.478334,-0.6512412,-0.36569002,0.6593777,0.76231456,0.20349146,-0.5815827,-0.42987028,-1.3497221,0.40529838,0.7286927
KDM5C,0.21554741,0.003475928,-0.3506663,0.8138786,1.3753393,1.5175979,1.072365,0.13171925,-0.31465352,-0.4214961,-0.05440321,-0.09280536,-1.4901042,-0.48934445,-0.08535779,0.3163851,0.35925326,0.24927638,0.9085305,-0.9719132,-0.3164718,-0.85228705,-1.0487745,-0.34659484
KDM5D,-0.18354763,0.030038586,-2.584361,-1.0336342,-1.5685105,-1.8135484,-2.7584324,-2.0778935,0.5154622,0.71045095,-1.6964011,-0.23097545,0.0638053,-0.029068662,-0.7351841,-0.8332232,0.24012682,1.0128566,0.74060327,1.8495831,1.7817423,1.4140841,2.3812757,3.5070047
KLF1,-0.23232701,0.78225225,2.4989016,1.1001079,3.5131047,4.1946864,3.1358964,3.1383865,-2.1706305,-2.0626326,-0.38725635,-1.0914828,-0.09727381,-1.2282039,-0.7569516,-0.8279666,-1.5402083,-0.9381829,0.26452506,-0.59099513,-0.03716617,-0.7881951,-0.6661719,-0.18855666
KLF10,-1.5612804,0.0032708545,-0.63936335,0.2849457,0.70945233,0.05584137,-1.3524256,-0.97865695,1.7564592,1.5591253,-1.5221816,-1.6525369,-1.2295829,-2.0511081,-1.214854,-1.6750537,0.4393734,-0.20079406,-0.20693809,0.13426818,0.15285711,0.38885534,1.0987203,1.1344801
KLF11,0.99099374,0.66621673,-1.3069698,-3.380049,-0.21814369,0.8711961,0.8188189,2.379529,-2.0416596,-1.6695336,1.079795,0.4358851,0.6806307,-0.9699799,-0.13577273,0.6920026,-1.7578921,0.87022966,2.1158838,2.395497,2.3783991,2.2256968,1.4304726,0.86788976
KLF12,-0.53813446,0.9504728,1.5822649,1.2073435,1.8582006,1.2247359,0.06447977,-0.36980253,-1.2484941,-1.1599582,-1.6205521,-1.7917209,-1.3354936,-1.0992621,-0.7220715,-0.66771805,-0.07427335,1.7322433,1.0597843,0.82106066,0.8697646,0.7239394,0.911242,0.30850047
KLF13,-1.5492373,2.7269037,2.4407012,1.8077594,0.50224364,-0.538969,-0.74940073,-1.4495767,0.7643382,0.8073417,-1.5980176,-0.84622496,-0.7974841,-1.0780116,0.28036267,-0.9357334,0.46921924,-0.57939225,0.2639549,-2.31104,-1.0814652,-2.0245445,-0.64581585,-0.2860375
KLF14,-0.42331782,-0.37583494,-0.08609453,-0.3221917,0.61647934,1.2197903,2.1188474,2.1350605,-1.4146392,-1.5923995,1.520495,-0.65301144,0.4170948,-0.2380854,-0.01412315,-0.29706782,0.13510273,1.5480801,1.4904907,1.4603909,0.48020938,0.38873976,-0.15684381,-0.7483117
KLF15,1.644941,1.6167893,0.08295716,-0.78415114,0.5412278,0.9873145,-0.47245908,0.06657564,-1.1082458,-1.3784685,-0.16554612,-1.2905782,0.6467298,-0.3553809,-1.5076473,-2.0712547,-1.7894304,0.058893006,0.8004711,0.57673717,2.4574122,0.97005403,1.6422213,2.7256196
KLF16,-0.29400268,-0.36458835,0.03803569,-0.76988816,-1.4423804,-0.85645705,-0.27136388,-0.43556744,1.9138997,2.1852424,0.9538387,0.70120764,0.15120299,-0.06523427,-0.10339233,-0.48015568,0.15635721,-1.7063378,-1.3921248,-0.95451707,-1.2309692,-1.6007736,-1.4694889,0.058013503
KLF17,0.8784459,0.8552137,1.2397052,1.3636676,0.38321614,-0.39334267,-0.202169,-0.619964,1.2836534,1.1531372,-0.8705435,-0.14296286,0.3902575,0.50309837,-0.87683016,-1.6803768,0.64210176,-2.0337627,-2.0357645,-1.7994785,-1.6615491,-1.689228,-1.2330385,-0.51955396
KLF2,-0.9350635,-0.43171853,-1.0542706,-0.67821884,0.9629555,1.2948787,1.3138958,1.6096127,-1.2348409,-1.4245428,1.374305,0.41508496,0.7552041,0.5568952,-0.33113256,0.3853086,-0.43661672,1.7470938,1.0861862,0.8761933,1.4775616,0.92956626,0.10575394,-0.898232
KLF3,-0.89074814,-0.19898461,-0.21802366,0.20137061,1.2112089,1.8975769,1.5563347,2.7608814,-0.25340262,-0.46028337,0.17492835,-0.81783605,-1.4392941,-0.7168598,-1.4009789,-0.7463029,0.69097793,-0.13124952,0.21199217,-0.1979989,-0.085792966,0.044658966,-0.22416969,-0.21901649
KLF4,0.715467,-0.49278554,-0.41713688,0.5907816,0.45053798,1.1214379,0.6320645,1.4049041,0.24625973,0.18595171,0.2991065,-0.5251963,-1.9172951,-0.039342932,-0.68737423,-0.483369,-0.3704605,0.17304172,-0.32211715,-0.96442765,-0.7807167,-0.5896188,0.54758555,-0.28046563
KLF5,0.1142736,-0.38685057,-2.593859,-0.6735189,-0.49386364,-0.4468735,-0.02602113,-0.3427182,-0.2183135,-0.05335421,-0.5260355,-0.615752,-0.9049858,-0.36402565,-0.54492444,-0.66459036,0.81922567,1.7661204,2.0321364,1.9245434,1.5730022,0.9613909,0.92194116,0.9924021
KLF6,2.7450948,0.26227036,-0.10481708,1.5240254,1.2467009,-0.30107257,0.54460603,0.102398515,0.79317296,0.46670017,-2.3076289,-1.8713039,-1.5254362,-1.4790661,-1.6515905,-1.4594414,0.116015725,-1.4534899,-0.9330907,-2.63792,-2.0984585,-0.7789608,0.8085458,2.8572247
KLF7,-1.6452184,0.1259097,-0.43979797,-0.56718796,-0.5093604,-0.64768255,-1.1113315,-1.4317722,-0.012517627,0.13005778,-0.8804461,-0.5365069,-0.9585483,-0.80430037,-0.4049342,-0.20021231,0.3875398,0.6035601,1.2720848,0.7632591,1.41104,1.6868281,1.8474476,1.9566612
KLF8,1.2269256,0.013708733,-1.8405458,-0.27929085,0.044058096,0.15026414,0.7842075,-0.9848453,-0.4339831,-0.42594725,-1.370829,-1.2405801,-1.860093,-0.98699427,-1.353662,-0.16057907,0.26333874,1.4066137,0.8140842,1.6541944,2.016195,1.5358086,1.6966151,1.0302589
KLF9,-0.06991428,0.7419908,0.66596615,0.17782268,0.8128596,1.7330157,1.1951303,0.16614659,0.116148934,-0.37146425,-0.33800155,-2.0528655,-1.2201737,-0.723559,-0.52926034,-1.4509914,-1.6657131,0.39137182,0.5502763,0.864574,0.99629676,-0.124480076,0.32258907,0.38400856
KMT2A,0.07012688,-0.33477518,-0.680512,0.669216,0.8754738,1.1953958,0.7360827,0.34451059,1.5747774,1.2750323,-1.7130166,-0.32431132,-1.7474694,-1.5423849,0.52286506,0.35721293,0.5433022,-1.3273441,-0.73574203,-1.259763,-0.93820554,-1.4298404,-1.6002575,-1.1453613
KMT2B,-1.0303925,-0.5108749,-0.484852,2.247318,-0.099265926,0.26716998,0.23948288,0.35379952,1.2211499,0.11156552,-0.95592886,-1.6833706,-1.4108375,0.7090443,-1.2445647,-1.098555,3.047088,0.76173925,-0.59134966,-0.63340926,-0.22428542,-0.4924003,-0.8253446,-0.8975286
KMT2C,0.18793514,-0.5773701,-1.0294118,0.20713517,-0.52200073,-0.25380674,-0.10667658,-0.30974835,1.6551775,0.07000872,-0.845706,-0.5596167,-0.14249016,0.7838308,-0.43595564,-1.2305065,2.2856247,-0.80243456,0.38785934,-0.70662564,0.43519402,-0.38150454,-0.6989611,-0.12707256
KMT2D,-1.2066116,-1.0024273,-0.56441593,-0.43415707,-0.035556942,0.36577845,-1.7750301,0.0323645,0.17565121,-1.0976745,-0.41844124,-0.6153763,0.24176113,-0.74392533,0.37357783,-0.87163997,1.0511888,-0.51393265,1.5704745,1.7294036,3.0266097,1.8429822,1.2087384,1.0095092
KMT2E,-0.77914613,1.2597848,0.2527468,-0.50311244,-0.6981919,-1.0729198,-1.2681336,-1.2165083,-0.098662235,0.35251227,0.2526223,1.0192621,1.2786324,1.203952,0.6549914,-0.35128286,-0.65606266,-0.29585513,0.07938805,0.024968741,0.10464272,0.2180136,0.24845743,0.118906595
L3MBTL1,-0.25862205,-0.021234948,0.127957,1.333374,-0.062379003,0.18998903,0.13694197,0.322897,-0.59251785,-1.1002722,-0.884771,-0.3098259,0.32177633,1.3129185,0.4554848,0.51454574,0.99698573,0.59287375,0.094506904,-0.04722133,0.30977362,0.5298251,0.05023059,-1.0239086
LBX1,2.522643,-1.193187,-1.0135686,-0.112294406,-0.5631135,-0.17446856,0.14576516,-0.037413795,0.630784,0.636231,0.07461366,-0.5763767,-0.6675406,-0.87017936,-1.3605752,-0.9245917,1.0829642,0.21321797,0.37457228,0.39798075,-0.12561141,0.12642112,-0.34627303,-0.31304553
LCOR,-0.002812717,0.5694634,-0.47010726,0.3958691,0.63895607,0.15081502,-0.48019403,-0.33268178,-1.1000261,-1.4269234,-1.3887988,-1.2854329,-1.0132276,-1.093783,-0.7559736,-0.25236216,0.32513204,1.979954,1.7470421,1.0637436,1.6636769,2.0011787,2.3114896,1.00875
LDB1,-0.54879767,-1.5061263,-0.30781987,-0.75722575,-1.8649621,-1.264653,-0.6672677,-0.4660813,0.23682898,0.086820304,-1.1382236,0.36008516,-0.30685908,-1.0500262,1.1010957,1.8639021,0.9412019,-0.8521314,0.058843605,1.2426353,1.2710527,0.6246381,1.5188831,1.2076609
LEF1,-1.1107178,-0.109065734,0.13710117,0.20353666,0.24539502,0.12725367,-0.32046545,0.37779737,0.8268276,0.7142305,-0.58981925,-0.7751032,0.011612433,-0.3594351,0.037202016,-0.2540596,0.4526031,0.474327,-0.19599771,-1.0864667,0.24144389,-0.02038152,-0.15964092,-1.1226087
LHX1,-0.07506728,-2.3981469,-1.243178,-1.3053305,-0.08621957,0.75099516,1.7696186,2.3504817,1.2644135,0.7745789,0.8895023,-0.12132223,-0.8598507,-1.1200982,-1.3459052,-1.200762,-0.5087013,0.23224682,0.51173705,-0.19859435,-0.39200586,-0.15413581,0.15322044,0.67862374
LHX2,1.8767456,0.56492764,0.83662945,1.3894358,1.7402935,1.3188436,0.7649001,0.61776006,-0.7884405,-1.3723054,-0.68775994,-0.37824264,0.8305572,-0.2601987,0.09677282,0.51147074,-1.2194356,-0.6145707,-0.88588625,0.024343556,0.13680297,-0.67850304,-0.7022016,-0.7690659
LHX3,-0.5413597,-0.077313155,1.5512625,1.3476359,1.3959705,1.823046,0.5253784,1.0454012,-0.20496897,-0.82241625,-0.2560693,-1.4908432,0.8047008,-0.089594565,-1.7328376,-1.9795979,1.0283508,0.013520889,-0.17710356,0.35011107,-0.0566371,-0.052768808,-0.38813847,-0.80074614
LHX4,0.1545606,-1.7794265,-1.4810661,-0.9507377,-0.30705836,0.5427996,0.31809625,0.554108,-0.27628997,-0.20641528,-0.10813693,1.0152981,0.38064495,0.647719,-0.59327245,0.37436542,0.254907,1.4850875,0.65661675,0.19768941,0.9283951,0.32167125,0.7118343,0.06853675
LHX6,-0.96920836,-1.279293,-0.48374665,1.1783348,-0.3600832,0.0041602957,1.5757017,1.0617008,0.74042004,-0.06133594,1.4222355,0.16629602,-1.6248983,-0.010451351,-0.6836251,-0.028674984,2.37503,0.8514026,-1.0459466,-0.1044718,-1.569008,-0.4424753,-0.5665129,-1.3961977
LHX8,1.6580055,-0.16437066,-0.56733435,1.2708442,-0.2912008,0.24129702,0.072157465,0.37816098,0.23204944,-0.47248107,0.75750875,-1.7481406,-0.54136205,1.1408819,-1.7779415,-1.684452,2.981584,1.4452302,0.15099135,-0.4479116,-0.379546,-0.72492695,-0.7412051,-0.8473538
LIMD1,0.04028754,0.20591338,0.41556805,0.22202902,0.6482337,0.4368744,0.5363611,0.44837636,-1.1840518,-1.4447467,0.14141445,0.16578223,0.28555423,0.22018549,0.79739255,0.68899685,-0.16354625,0.46946523,0.27351245,-0.02111915,0.42232966,0.3336575,0.22777295,0.19429639
LIN28A,-0.4497588,-0.21530412,-0.045572575,-0.62729234,-0.5655833,-0.73514175,-0.6725933,-0.19303413,-1.3348011,-1.0255718,0.38338166,0.23894833,0.8408077,0.4024068,0.1470896,0.35740793,-0.49144918,1.483516,2.1465816,2.0075855,2.133608,1.9668524,1.1013879,-0.08763875
LITAF,0.776172,1.3779178,0.27740586,0.1718106,1.4417179,0.5931191,0.059187155,-1.146674,-1.2372038,-0.740201,-2.220643,-1.9265449,-1.1969489,0.5892001,-0.39432126,-0.55185324,-0.8297691,1.3915704,0.71789664,1.0239992,0.473956,0.5401135,1.2797959,1.6328963
LMO2,-0.73760945,-1.2055387,-0.12111344,0.4342067,0.8619358,1.8413936,0.8296959,1.6806996,-0.93890494,-1.5584798,0.036526535,-1.1910045,-1.0430392,-0.51830745,0.3048708,-0.50883377,0.7502058,0.7650804,1.5649056,1.3044523,0.9577835,0.48255974,0.24673072,0.6781909
LMO3,0.07626208,1.8212429,1.5051631,1.0865368,0.867236,0.30255485,-0.4003893,-1.30142,0.33413792,0.37009946,0.31325442,0.9771376,0.659995,-0.21417122,1.0277474,-0.11054581,-0.21131402,-0.49534264,-1.7256523,-1.3320627,-1.1506472,-0.6873913,-1.8713119,-2.6192641
LMO4,0.97022367,0.57384413,-0.1556376,-0.4351286,0.98645884,0.84009856,1.2832751,0.8366282,0.35379764,0.16906013,1.03349,0.32643387,0.19373879,0.19956627,-0.18373129,-0.3239664,-1.7779397,0.3584853,-0.40457502,-0.5734902,-1.0517205,-1.0584962,-1.014027,-1.333974
LMX1A,2.223134,-1.2544924,-0.7997346,0.076074034,-0.06762585,0.6796151,1.1880506,1.3191957,0.26249853,0.18892056,0.39441255,-1.9663078,-0.8874842,-0.059886064,-2.3133113,-1.131358,-0.34798503,-0.6770512,0.104540475,-0.5108372,0.29423818,-0.6761841,0.9706939,1.715215
LMX1B,1.0010881,-0.18355788,-0.45052975,-1.0250685,0.1277936,-0.3188738,0.3581422,-0.0021344356,-0.1212271,-0.061330806,0.47525376,0.05657894,-0.5990846,-0.14360873,-0.53737104,-0.617622,-0.37729478,0.13723198,1.7297572,0.26935506,-0.21045138,0.9717252,-0.18307576,0.73815286
LRRFIP1,-0.17573002,-2.305151,-1.2190785,-0.2972397,-0.73920995,-0.5637185,0.019007074,-0.5632719,1.4213213,1.4060237,-0.16997346,0.08788441,-0.3423992,0.08193524,-0.8235424,-0.637252,0.4039785,0.2065477,0.38195053,-0.089985386,-0.016908523,0.24274229,0.23689643,0.19765659
LYAR,-0.40454134,0.28550014,1.0465398,-0.21958867,-0.10839375,0.5911693,0.557198,-1.2287613,1.5275611,1.4355836,0.40582123,0.1605728,-0.5018238,-1.1601043,-1.942726,-1.8222367,-0.4263041,-0.86482126,-1.865587,-0.037406124,-0.49995598,-0.1903808,-1.0753055,0.24035911
LYL1,-1.9375321,-1.4349092,-0.4857844,1.1418687,-0.3344589,-0.617758,-0.341575,-0.47856295,0.21617867,0.22685787,-1.7369362,-0.7599761,-1.5626494,-0.08851411,0.14960164,0.881841,1.9954135,0.85016,0.38854432,0.27732155,0.6784265,0.80839264,0.7430231,0.42402408
MAF,-0.677271,0.49530283,-1.1972195,0.5632292,-0.60710496,-0.27969703,0.05939528,-0.8328204,-1.0330257,-1.6142044,-0.6834288,-0.011854356,0.27826187,2.053464,1.134465,1.334105,1.5559226,1.8823938,-0.37769422,-0.2939444,1.092577,-0.21600348,0.2859924,1.3840741
MAFA,-1.0764378,-1.1031346,-0.8482566,-0.18325935,0.11972666,0.27733868,0.69726384,1.1376191,-1.4156791,-2.1036236,0.80023074,-0.09081909,0.8321835,1.904348,-0.8131205,1.5604854,0.47871745,1.013227,0.21938679,1.7206063,0.7170432,0.5328231,1.2315198,1.9394835
MAFB,-1.9836744,-1.3259639,-0.68892,1.4264113,-0.37746,-1.519809,-0.23724048,-1.5389873,1.2746243,0.30966386,-1.6359992,-0.2579474,-0.52088094,0.5516245,-0.21879381,0.24049944,2.251026,0.9603869,-1.4396421,-0.7177581,-0.5410063,0.037578043,0.8881255,1.3838444
MAFF,-0.13610266,-0.055134878,-1.4215666,0.13277438,0.39686453,0.53283364,0.8831626,0.6707298,1.7270496,1.9039495,-1.1934973,-1.4695474,-0.6014072,-1.202185,-1.1731236,-0.51563805,0.37206486,-0.81660163,-0.7006982,-1.0051413,-1.0427948,-0.7561076,-0.29601407,-0.9319519
MAFG,-0.66651547,-0.09697589,-0.10806909,-0.7188882,0.24007632,0.30269572,0.45156702,-0.17533697,-0.19181809,-0.6943649,-0.68135184,0.14008945,0.1405246,1.1826327,1.2786521,1.8144625,-1.3513749,-0.57751876,0.07858003,0.43682396,0.6803095,0.75416094,0.36599445,0.15071689
MAFK,-0.032480728,-0.9193204,-0.5465638,0.34025422,0.758417,2.0540192,1.15829,1.5867147,-0.054379918,-0.70176774,0.7729753,0.50099045,0.20198698,-0.06165887,0.72154087,-0.47124764,0.065647125,-1.1275069,0.007070119,0.3688919,-0.09213996,-0.7830951,-1.1419897,-0.7665606
MAML1,2.8810127,-2.8789825,-1.8967506,-0.74547666,-0.6071726,0.36619312,0.697121,0.4818666,0.36730543,0.34553403,0.8769632,-0.11972865,0.7423332,0.904158,-0.14531663,-0.759142,0.48006886,-0.756481,0.588882,-0.8464372,1.2694354,-0.013909857,-0.104001835,-0.26162085
MAML2,0.68122274,-2.8513458,-2.0070372,-1.0205002,-0.39233214,0.47139573,0.77681077,1.3226264,-0.63268715,-0.8335226,0.66275054,-1.9318033,-0.19130276,0.25127837,-0.755481,-0.33524856,0.124352284,1.1606524,3.0412097,1.6462426,2.890153,1.5879121,1.8287783,0.9832928
MAX,2.0509295,-0.63145876,-1.8883654,0.1465674,-0.45141652,-0.62360364,-0.60003364,-1.206549,1.4272479,1.6825374,-1.9235194,-0.57190925,-1.007407,0.40425345,-0.4417561,-0.6005373,1.1359288,-0.28559017,-1.3851051,-1.584003,-1.0577933,-1.1317134,-0.23050113,1.4127918
MAZ,0.22416791,0.4569815,0.39224857,1.4474694,2.301518,2.24627,2.4953403,1.0730193,-0.99833953,-1.3888962,-2.207069,-1.1438112,-1.2864681,-0.19327162,-1.1715055,-1.2026085,-0.70702785,-0.36171132,-0.8347433,0.23311588,0.45256907,0.42012468,0.37995347,1.1516562
MBD1,-0.6626993,-1.2094086,-1.8812499,-0.3856637,-0.22161373,-1.146491,0.78098965,0.76766354,-0.10311031,0.4670623,0.28197354,-0.95635813,-0.06452283,-0.9010239,-0.9314422,0.34621322,1.2110312,1.8238927,1.7112236,1.8186167,1.6958529,0.39641076,-0.24792546,-0.5597165
MBD2,2.6877422,0.6709666,-1.1227622,-0.94780684,0.86610514,0.7852443,0.5877491,0.080334164,-0.13307671,0.37891436,-1.166118,-0.43847418,-1.7687345,-2.9441538,0.37405798,-0.0993956,-1.02194,-0.79338014,0.36928076,-0.22136799,0.4774736,0.19640362,0.029757835,0.88632995
MECOM,0.6994551,0.42833617,0.6379357,0.8037826,0.6164482,0.60574716,0.39998782,0.57583666,-0.57448345,-0.9757484,-1.284058,-1.1702378,-0.7710785,-0.19550411,-0.20800258,-0.4403134,0.5740049,0.85859764,1.0419043,0.75224626,0.31326357,0.019551152,-0.07211847,-0.54813737
